1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/16388 Cartesian=0.0000000 0.0000000 0.0000000 (531 plane wave)
 1 -3.536664927185614 6.103515625000000e-05
 2 18.97561608115215 0.000000000000000
 3 18.97561608747446 0.000000000000000
 4 18.97561609976386 0.000000000000000
 5 19.72962973653748 0.000000000000000
 6 19.72962973687008 0.000000000000000
 7 19.72962976239430 0.000000000000000
 8 22.67208721285655 0.000000000000000
 9 25.25352121571648 0.000000000000000
 10 25.25352123166833 0.000000000000000
 11 27.72044145024788 0.000000000000000
 12 30.10600522903031 0.000000000000000

 spin=1 k-point=2/16388 Cartesian=-0.007474763164749254 0.007474763164749254 0.007474763164749254 (531 plane wave)
 1 -3.511853229855900 0.0001220703125000000
 2 18.24442935678653 0.000000000000000
 3 18.78924417849726 0.000000000000000
 4 18.78924418791752 0.000000000000000
 5 19.95309718798493 0.000000000000000
 6 19.95309719601457 0.000000000000000
 7 20.18725071633043 0.000000000000000
 8 22.92740460589610 0.000000000000000
 9 25.09701411773874 0.000000000000000
 10 25.09701413321241 0.000000000000000
 11 27.64535318857734 0.000000000000000
 12 30.20310310934016 0.000000000000000

 spin=1 k-point=3/16388 Cartesian=-0.01494952632949821 0.01494952632949821 0.01494952632949821 (534 plane wave)
 1 -3.437442015027486 0.0001220703125000000
 2 17.12422219660425 0.000000000000000
 3 18.46550376938583 0.000000000000000
 4 18.46550377866482 0.000000000000000
 5 20.38528722068204 0.000000000000000
 6 20.38528723048489 0.000000000000000
 7 20.53350939446101 0.000000000000000
 8 23.64722246445721 0.000000000000000
 9 24.69490814035897 0.000000000000000
 10 24.69490815457665 0.000000000000000
 11 27.42591176908644 0.000000000000000
 12 30.49913829517385 0.000000000000000

 spin=1 k-point=4/16388 Cartesian=-0.02242428949424716 0.02242428949424716 0.02242428949424716 (534 plane wave)
 1 -3.313501995926480 0.0001220703125000000
 2 15.93962517079786 0.000000000000000
 3 18.14521428276617 0.000000000000000
 4 18.14521429185513 0.000000000000000
 5 20.63295912113509 0.000000000000000
 6 20.87487994747055 0.000000000000000
 7 20.87487995735749 0.000000000000000
 8 24.17488571465098 0.000000000000000
 9 24.17488572732956 0.000000000000000
 10 24.64466716395244 0.000000000000000
 11 27.08278628032606 0.000000000000000
 12 31.00059660702093 0.000000000000000

