1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/4612 Cartesian=0.0000000 0.0000000 0.0000000 (1303 plane wave)
 1 -3.626931050912869 0.0002170138888889109
 2 1.720260747182947 0.0002170138888889108
 3 2.225377176831211 0.0002170138888881005
 4 15.29414117496861 0.000000000000000
 5 15.29414118542761 0.000000000000000
 6 15.72871353050012 0.000000000000000
 7 15.72871353225116 0.000000000000000
 8 16.59735402344362 0.000000000000000
 9 17.57543749408791 0.000000000000000
 10 18.55714016815894 0.000000000000000
 11 19.09826578582551 0.000000000000000
 12 20.85511114240130 0.000000000000000

 spin=1 k-point=2/4612 Cartesian=0.01311518230886820 0.007572054036496076 0.000000000000000 (1303 plane wave)
 1 -3.592771227638893 0.0004340277777778218
 2 1.754579068983930 0.0004340277777778217
 3 2.258431531539239 0.0004340277777746824
 4 14.26344065480653 0.000000000000000
 5 14.69170761985048 0.000000000000000
 6 15.53655978906839 0.000000000000000
 7 16.39984129916707 0.000000000000000
 8 17.32295506149815 0.000000000000000
 9 18.07182653305859 0.000000000000000
 10 18.58287298321093 0.000000000000000
 11 19.05142354945758 0.000000000000000
 12 19.73275060208896 0.000000000000000

 spin=1 k-point=3/4612 Cartesian=0.02623036461773154 0.01514410807298934 0.000000000000000 (1301 plane wave)
 1 -3.490298648519141 0.0004340277777778218
 2 1.857524579577960 0.0004340277777778207
 3 2.357475719962570 0.0004340277777550642
 4 12.83805805828382 0.000000000000000
 5 13.98270545416446 0.000000000000000
 6 14.99371419639859 0.000000000000000
 7 17.31488053438277 0.000000000000000
 8 17.89658637834192 0.000000000000000
 9 18.22476950311286 0.000000000000000
 10 18.57606625773316 0.000000000000000
 11 18.74750409078845 0.000000000000000
 12 18.91291144591870 0.000000000000000

 spin=1 k-point=4/4612 Cartesian=0.03934554692659934 0.02271616210948518 0.000000000000000 (1309 plane wave)
 1 -3.319535163612721 0.0004340277777778218
 2 2.029067072925972 0.0004340277777777898
 3 2.522106150348856 0.0004340277771653448
 4 11.42154247100484 0.000000000000000
 5 13.33332172087233 0.000000000000000
 6 14.40173673276414 0.000000000000000
 7 16.82806632291127 0.000000000000000
 8 17.03651609808912 0.000000000000000
 9 18.30692450516589 0.000000000000000
 10 18.79251337027473 0.000000000000000
 11 18.84171815431613 0.000000000000000
 12 18.87422895231976 0.000000000000000

 spin=1 k-point=5/4612 Cartesian=0.05246072923546714 0.03028821614598103 0.000000000000000 (1299 plane wave)
 1 -3.080519124769662 0.0004340277777778218
 2 2.269149295980339 0.0004340277777739319
 3 2.751446242757539 0.0004340277176448102
 4 10.05426947571037 0.000000000000000
 5 12.75038420181255 0.000000000000000
