1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/1284 Cartesian=0.0000000 0.0000000 0.0000000 (2479 plane wave)
 1 -3.673771594163601 0.0007812500000000184
 2 1.592905419596458 0.0007812499824952916
 3 2.035159223568746 0.0007812485417268915
 4 14.83012402957407 0.000000000000000
 5 14.83012404246723 0.000000000000000
 6 15.30341031568760 0.000000000000000
 7 15.30341032860444 0.000000000000000
 8 16.19526914885910 0.000000000000000
 9 17.09804512015760 0.000000000000000
 10 18.02598076549402 0.000000000000000
 11 18.63831207501585 0.000000000000000
 12 20.33426719696657 0.000000000000000

 spin=1 k-point=2/1284 Cartesian=0.01947404499283394 0.01124334511882356 0.000000000000000 (2485 plane wave)
 1 -3.598427335554737 0.001562500000000037
 2 1.668536915215278 0.001562499925415497
 3 2.108269194243278 0.001562493941283402
 4 13.15474301201836 0.000000000000000
 5 13.90557608962812 0.000000000000000
 6 14.86332820541178 0.000000000000000
 7 16.37938312658223 0.000000000000000
 8 17.26014895755306 0.000000000000000
 9 18.03421033342040 0.000000000000000
 10 18.04178013119736 0.000000000000000
 11 18.37698872976696 0.000000000000000
 12 18.58740281458858 0.000000000000000

 spin=1 k-point=3/1284 Cartesian=0.03894808998566748 0.02248669023764690 0.000000000000000 (2463 plane wave)
 1 -3.372427424253194 0.001562500000000037
 2 1.895378647783902 0.001562499279207963
 3 2.327032823228731 0.001562445993514607
 4 11.06695413882050 0.000000000000000
 5 12.93016646282389 0.000000000000000
 6 14.01000390498799 0.000000000000000
 7 16.38464808656850 0.000000000000000
 8 16.52994109316543 0.000000000000000
 9 17.80768383638087 0.000000000000000
 10 18.23887298198857 0.000000000000000
 11 18.34545043671313 0.000000000000000
 12 18.34720243938928 0.000000000000000

 spin=1 k-point=4/1284 Cartesian=0.05842213497850103 0.03373003535647023 0.000000000000000 (2479 plane wave)
 1 -2.995877658698171 0.001562500000000037
 2 2.273247119672124 0.001562468459849594
 3 2.689133926400650 0.001560484022306019
 4 9.079069762945837 0.000000000000000
 5 12.09891354443068 0.000000000000000
 6 13.15371678641006 0.000000000000000
 7 14.38510973562132 0.000000000000000
 8 14.79963464495601 0.000000000000000
 9 17.40311859168996 0.000000000000000
 10 17.84441081437709 0.000000000000000
 11 18.35347995387705 0.000000000000000
 12 18.39384482200182 0.000000000000000

 spin=1 k-point=5/1284 Cartesian=0.07789617997133459 0.04497338047529358 0.000000000000000 (2467 plane wave)
 1 -2.468982062872334 0.001562500000000037
 2 2.801724233193583 0.001556301398553635
 3 3.186675904941466 0.001316256482355545
 4 7.235012892059062 0.000000000000000
 5 11.41748172540912 0.000000000000000
 6 12.17833712400393 0.000000000000000
 7 12.51284833999843 0.000000000000000
 8 13.36459543263920 0.000000000000000
 9 16.72127820624000 0.000000000000000
 10 17.16878270837939 0.000000000000000
 11 17.72891718112553 0.000000000000000
 12 18.17840348758956 0.000000000000000

 spin=1 k-point=6/1284 Cartesian=0.09737022496416814 0.05621672559411691 0.000000000000000 (2473 plane wave)
 1 -1.792102289073554 0.001562500000000037
 2 3.479825959729870 0.0003465442291818379
 3 3.772739971992596 2.344154884944950e-05
 4 5.590118572303322 3.046311467222945e-13
 5 10.78446124872606 0.000000000000000
 6 10.85729927460408 0.000000000000000
 7 10.88704586199856 0.000000000000000
 8 12.52630792796314 0.000000000000000
 9 16.19077433244857 0.000000000000000
 10 16.64144163258868 0.000000000000000
 11 17.20099147040851 0.000000000000000
 12 17.91577798916902 0.000000000000000

 spin=1 k-point=7/1284 Cartesian=0.1168442699570017 0.06746007071294025 0.000000000000000 (2457 plane wave)
 1 -0.9658984108276303 0.001562500000000037
 2 3.661416536604871 6.923713821703480e-05
 3 4.304690573529430 1.164893337198851e-07
 4 4.930970508947180 2.220335545726245e-10
 5 9.207586447627113 0.000000000000000
 6 9.435442346414451 0.000000000000000
 7 10.50800678380016 0.000000000000000
 8 12.06645471590244 0.000000000000000
 9 15.81178880148915 0.000000000000000
 10 16.26411464388540 0.000000000000000
 11 16.82099077309593 0.000000000000000
 12 17.68924393314545 0.000000000000000

 spin=1 k-point=8/1284 Cartesian=0.1363183149498352 0.07870341583176359 0.000000000000000 (2449 plane wave)
 1 0.008289882647189785 0.001562500000000032
 2 2.378731054786388 0.001562409435420355
 3 5.262876651200302 8.034673940838574e-12
 4 5.720975976277880 8.231285806517366e-14
 5 7.797635960639131 0.000000000000000
 6 8.106584159946898 0.000000000000000
 7 10.28053434050932 0.000000000000000
 8 11.81475538744932 0.000000000000000
 9 15.58437975357931 0.000000000000000
 10 16.03751696260528 0.000000000000000
 11 16.59258191676749 0.000000000000000
 12 17.54087130077669 0.000000000000000

 spin=1 k-point=9/1284 Cartesian=0.1557923599426688 0.08994676095058692 0.000000000000000 (2460 plane wave)
 1 1.126764779872638 0.0007812499998345436
 2 1.127520635232413 0.0007812499998332882
 3 6.083865855481471 1.092512913464148e-15
 4 6.512418683699962 0.000000000000000
 5 6.825977941746513 0.000000000000000
 6 7.162600419941998 0.000000000000000
 7 10.20470304616525 0.000000000000000
 8 11.73317014652522 0.000000000000000
 9 15.50857401846647 0.000000000000000
 10 15.96195538093423 0.000000000000000
 11 16.51640801995407 0.000000000000000
 12 17.48961104530954 0.000000000000000

 spin=1 k-point=10/1284 Cartesian=0.000000000000000 0.02248669023764713 0.000000000000000 (2485 plane wave)
 1 -3.598427335553480 0.001562500000000037
 2 1.668536915211559 0.001562499925415497
 3 2.108269194254190 0.001562493941283401
 4 13.15474301342988 0.000000000000000
 5 13.90557608639120 0.000000000000000
 6 14.86332820791100 0.000000000000000
 7 16.37938312578637 0.000000000000000
 8 17.26014895536278 0.000000000000000
 9 18.03421033631654 0.000000000000000
 10 18.04178013090144 0.000000000000000
 11 18.37698873005827 0.000000000000000
 12 18.58740281744269 0.000000000000000

 spin=1 k-point=11/1284 Cartesian=0.01947404499283394 0.03373003535647069 0.000000000000000 (2465 plane wave)
 1 -3.447755029808429 0.001562500000000037
 2 1.819774253374524 0.001562499661573574
 3 2.254222256680105 0.001562473923978630
 4 12.13753298776834 0.000000000000000
 5 12.14819164980616 0.000000000000000
 6 15.55969061221007 0.000000000000000
 7 16.04858740836482 0.000000000000000
 8 17.19604978408413 0.000000000000000
 9 17.46412341776568 0.000000000000000
 10 17.50028322105176 0.000000000000000
 11 17.96119733730177 0.000000000000000
 12 18.32102642039530 0.000000000000000

 spin=1 k-point=12/1284 Cartesian=0.03894808998566748 0.04497338047529403 0.000000000000000 (2473 plane wave)
 1 -3.146478272624940 0.001562500000000037
 2 2.122136209868266 0.001562493040082579
 3 2.544840071301637 0.001562023290839522
 4 10.10749396647907 0.000000000000000
 5 11.25104677048853 0.000000000000000
 6 14.84795593834465 0.000000000000000
 7 15.37930641365034 0.000000000000000
 8 15.74243261232416 0.000000000000000
 9 16.64873473063647 0.000000000000000
 10 16.81600870870347 0.000000000000000
 11 17.38676687224507 0.000000000000000
 12 18.59763375911712 0.000000000000000

 spin=1 k-point=13/1284 Cartesian=0.05842213497850103 0.05621672559411736 0.000000000000000 (2472 plane wave)
 1 -2.694747980258124 0.001562500000000037
 2 2.575340524064539 0.001561853351816508
 3 2.975935965456268 0.001527758635002139
 4 8.190464503896226 0.000000000000000
 5 10.49576418405791 0.000000000000000
 6 13.47224006854633 0.000000000000000
 7 13.55247395221786 0.000000000000000
 8 14.55632609111124 0.000000000000000
 9 15.99553045437103 0.000000000000000
 10 16.01902272099987 0.000000000000000
 11 18.84828821643236 0.000000000000000
 12 19.02384735037140 0.000000000000000

 spin=1 k-point=14/1284 Cartesian=0.07789617997133459 0.06746007071294070 0.000000000000000 (2469 plane wave)
 1 -2.092837295126967 0.001562500000000037
 2 3.178752050895565 0.001332251128194386
 3 3.530427617332564 0.0002291072001971070
 4 6.432905996897543 0.000000000000000
 5 9.873201765640228 0.000000000000000
 6 11.67958503340432 0.000000000000000
 7 11.96372079937939 0.000000000000000
 8 13.88342282640554 0.000000000000000
 9 15.39982705498047 0.000000000000000
 10 15.43097852287083 0.000000000000000
 11 19.01719940503727 0.000000000000000
 12 19.03097581983952 0.000000000000000

 spin=1 k-point=15/1284 Cartesian=0.09737022496416814 0.07870341583176405 0.000000000000000 (2459 plane wave)
 1 -1.341231913928937 0.001562500000000037
 2 3.930752680969736 4.885965511277567e-06
 3 4.016313821017819 2.080388978646629e-06
 4 5.031572958958034 8.119095592674482e-11
 5 9.341193848227572 0.000000000000000
 6 10.02933551663560 0.000000000000000
 7 10.48762078908726 0.000000000000000
 8 13.42014507261722 0.000000000000000
 9 14.93916233568312 0.000000000000000
 10 14.99953936626159 0.000000000000000
 11 18.60049121107392 0.000000000000000
 12 18.82248823845255 0.000000000000000

 spin=1 k-point=16/1284 Cartesian=0.1168442699570017 0.08994676095058737 0.000000000000000 (2457 plane wave)
 1 -0.4408561273465428 0.001562500000000037
 2 3.093669815424495 0.001455101743516931
 3 4.825680660077637 6.363361736736509e-10
 4 5.323128755905538 4.398419299121236e-12
 5 8.533754273710954 0.000000000000000
 6 8.604881264039591 0.000000000000000
 7 9.493488422946673 0.000000000000000
 8 13.11716054315386 0.000000000000000
 9 14.63299694566144 0.000000000000000
 10 14.70941293850920 0.000000000000000
 11 18.30162176964497 0.000000000000000
 12 18.64927275623431 0.000000000000000

 spin=1 k-point=17/1284 Cartesian=0.1363183149498352 0.1011901060694107 0.000000000000000 (2454 plane wave)
 1 0.6062503511135341 0.001562499999998220
 2 1.794198402595618 0.001562499737946635
 3 5.819719979046825 3.066393045196452e-14
 4 6.241040728293020 0.000000000000000
 5 7.238977257145344 0.000000000000000
 6 7.505012115873076 0.000000000000000
 7 9.194532278159928 0.000000000000000
 8 12.96653660691905 0.000000000000000
 9 14.48011008047719 0.000000000000000
 10 14.56375234440530 0.000000000000000
 11 18.15124309845501 0.000000000000000
 12 18.55301947044822 0.000000000000000

 spin=1 k-point=18/1284 Cartesian=0.1557923599426688 0.1124334511882340 0.000000000000000 (2454 plane wave)
 1 0.6062503510942355 0.001562499999998220
 2 1.794198402627007 0.001562499737946635
 3 5.819719978906231 3.066393049507639e-14
 4 6.241040728242726 0.000000000000000
 5 7.238977257346943 0.000000000000000
 6 7.505012115987405 0.000000000000000
 7 9.194532278053682 0.000000000000000
 8 12.96653660694974 0.000000000000000
 9 14.48011008039134 0.000000000000000
