1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/6916 Cartesian=0.0000000 0.0000000 0.0000000 (531 plane wave)
 1 -3.764623095071608 0.0001446759259259222
 2 22.00272733704050 0.000000000000000
 3 22.00272735638201 0.000000000000000
 4 22.00272737335095 0.000000000000000
 5 22.17299814471172 0.000000000000000
 6 22.17299815220347 0.000000000000000
 7 22.17299815238885 0.000000000000000
 8 23.71378405889043 0.000000000000000
 9 28.55716255370656 0.000000000000000
 10 30.48235695650337 0.000000000000000
 11 30.48235696084425 0.000000000000000
 12 32.14793318140683 0.000000000000000

 spin=1 k-point=2/6916 Cartesian=-0.01018719595725886 0.01018719595725886 0.01018719595725886 (531 plane wave)
 1 -3.718182549539663 0.0002893518518518443
 2 20.31824313201349 0.000000000000000
 3 21.38730172904886 0.000000000000000
 4 21.38730174774361 0.000000000000000
 5 22.77130694347733 0.000000000000000
 6 22.87397572476002 0.000000000000000
 7 22.87397573743985 0.000000000000000
 8 24.71002526159655 0.000000000000000
 9 28.66686172198202 0.000000000000000
 10 29.67047204011768 0.000000000000000
 11 29.67047205049894 0.000000000000000
 12 32.04391170505438 0.000000000000000

 spin=1 k-point=3/6916 Cartesian=-0.02037439191451394 0.02037439191451394 0.02037439191451394 (522 plane wave)
 1 -3.578862281513560 0.0002893518518518443
 2 18.39554727806594 0.000000000000000
 3 20.78277699795051 0.000000000000000
 4 20.78277701791933 0.000000000000000
 5 22.70039601806335 0.000000000000000
 6 23.72893702881224 0.000000000000000
 7 23.72893704006655 0.000000000000000
 8 26.39284428913465 0.000000000000000
 9 28.45836981208804 0.000000000000000
 10 28.45836982668528 0.000000000000000
 11 28.85014193661842 0.000000000000000
 12 32.05017921989016 0.000000000000000

 spin=1 k-point=4/6916 Cartesian=-0.03056158787177249 0.03056158787177249 0.03056158787177249 (513 plane wave)
 1 -3.346683096002193 0.0002893518518518443
 2 16.49491523961391 0.000000000000000
 3 20.26651393380138 0.000000000000000
 4 20.26651395573258 0.000000000000000
 5 22.51260595595369 0.000000000000000
 6 24.62217789005938 0.000000000000000
 7 24.62217789753815 0.000000000000000
 8 27.33094760277619 0.000000000000000
 9 27.33094761732798 0.000000000000000
 10 27.74801277795680 0.000000000000000
 11 28.86546267217895 0.000000000000000
 12 32.82233091393016 0.000000000000000

 spin=1 k-point=5/6916 Cartesian=-0.04074878382903104 0.04074878382903104 0.04074878382903104 (507 plane wave)
 1 -3.021674543513809 0.0002893518518518443
 2 14.65355014781490 0.000000000000000
 3 19.83999801370837 0.000000000000000
 4 19.83999803821544 0.000000000000000
 5 22.30844662043361 0.000000000000000
 6 25.24005354021973 0.000000000000000
 7 25.24005355448660 0.000000000000000
 8 26.64864539880664 0.000000000000000
 9 26.64864540248161 0.000000000000000
 10 27.77443331959999 0.000000000000000
 11 29.59127419008413 0.000000000000000
 12 34.47795253368015 0.000000000000000

 spin=1 k-point=6/6916 Cartesian=-0.05093597978628612 0.05093597978628612 0.05093597978628612 (501 plane wave)
 1 -2.603875241757563 0.0002893518518518443
 2 12.88562509939349 0.000000000000000
 3 19.50314641047883 0.000000000000000
 4 19.50314643826665 0.000000000000000
 5 22.12870231883914 0.000000000000000
 6 24.73033529706709 0.000000000000000
 7 24.73033532718554 0.000000000000000
 8 27.09825623756549 0.000000000000000
 9 27.27493434273556 0.000000000000000
 10 27.27493435652265 0.000000000000000
 11 30.75843665969422 0.000000000000000
 12 36.66963500903208 0.000000000000000

 spin=1 k-point=7/6916 Cartesian=-0.06112317574354468 0.06112317574354468 0.06112317574354468 (492 plane wave)
 1 -2.093342369189823 0.0002893518518518443
 2 11.19818898976297 0.000000000000000
 3 19.25510242787572 0.000000000000000
 4 19.25510245991725 0.000000000000000
 5 21.99629989785368 0.000000000000000
 6 23.87217682902399 0.000000000000000
 7 23.87217686384428 0.000000000000000
 8 26.33772347082949 0.000000000000000
 9 28.43533070881108 0.000000000000000
 10 28.43533072223245 0.000000000000000
