execution_index	execution_phase	experiment_id	input_directory	material	volume_ratio	smearing_level	smearing_sigma_ry	kmesh	run_role	source_experiment_id	source_run_path	source_run_tree_oid	reference_experiment_id	common_quarter_partner_id	dense_standard_scalar_source_id	suffix	input_sha256	stru_sha256	kpt_sha256	metadata_sha256	pseudopotential	pseudopotential_sha256	source_input_sha256	source_stru_sha256	source_kpt_sha256	source_metadata_sha256	source_result_path	source_result_sha256	source_log_path	source_log_sha256	expected_electrons	atom_count	cube_precision	density_basename	potential_basename
11	P1	S1-20260807-011	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-011	mg	0.90	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260806-014		S1-20260805-106	g1tlr3_mg_v090_quarter	58643b01bd983cc6c8151f7519a4109c5cd7cd48bc12babd509f417fa31ed87b	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c494b034b9eacdc7d15c719b1b232f50ab41d03a784a2a869817cd61cb3fdf2d	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
12	P1	S1-20260807-012	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-012	mg	0.90	quarter	0.001837465	28x28x18	extra_dense_quarter_k_anchor	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260806-028	S1-20260806-028	S1-20260805-106	g1tlr3_mg_v090_extraquarter	32a2e7d51f93adbbee1d9eb0716de36507e0f630bf2403f138247ea98ce1701e	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d24e7b65bd0c4fb95d3043b693398eda4e85829f6358bb00f8be3ea1d83d02d5	49e3a6757f5dc7bf01cf1cbafbea39ba96f9d10f956ba85b177bd498acc10363	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
13	P2	S1-20260807-013	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-013	al	0.90	standard	0.00734986	28x28x28	dense_standard_field_replay	S1-20260805-085	runs/S1-20260805-085	3672eb5539eaa4da10afce261c414c39ca349539	S1-20260805-085		S1-20260805-085	g1tlr3_al_v090_standard	dc6c0bc622a2fc650ae628abdafe4707cfae963ab12c748c5e034f6396c4b721	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	91cbdcb558b0d9cc9438759ebbe09c1c9d16295639fda96718198eb058af310c	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	65319dc1eef443fb960dd678ec939df21114fb8353b7229f2c463e8736233a6d	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	a21951456515c133d140be36e1d7708fdf49968428ecf2c149d8a425576fd577	runs/S1-20260805-085/result.json	e1039701251daeb553d979827bfba724109206ff6d573ae11fa3b34294bd08f7	runs/S1-20260805-085/OUT.s1_al_v090_ksdft_next_kmesh/running_scf.log	e6f970816dbaf201e7f1cba97b044f306c097e3a5581a9b7512ac9a03532279b	3	1	17	chg.cube	pot.cube
14	P2	S1-20260807-014	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-014	al	1.00	standard	0.00734986	28x28x28	dense_standard_field_replay	S1-20260805-088	runs/S1-20260805-088	2dec5d9b4b54769666814d4090b0252ec29afd77	S1-20260805-088		S1-20260805-088	g1tlr3_al_v100_standard	b691a5d5a5c793dace86543aae53bf346098464e48ea8243b5725bce4637c23f	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	62b2a773db0c9e62b7e7473e95bdc90b08b5f93f9955a5f4fae21204892eb8c0	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	3867a0c98b25ced4c7c3c0cc806e4c2bc287f13dcf4e7b077320d43f8f02aa69	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4d7744543f06b77b136c50026beb82e0fea2ab21e544582fbb5f959543df659e	runs/S1-20260805-088/result.json	62d967f35205f79578a7cafb52786fe6a6cd82c61dc929be07589d35862e409b	runs/S1-20260805-088/OUT.s1_al_v100_ksdft_next_kmesh/running_scf.log	7f3846a7184b6b9ec35a074d76d968d62843ff9f7958a38739aca02b17f34369	3	1	17	chg.cube	pot.cube
15	P2	S1-20260807-015	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-015	al	1.10	standard	0.00734986	28x28x28	dense_standard_field_replay	S1-20260805-091	runs/S1-20260805-091	21869431c5260bb6befb95ac30d03e457944602b	S1-20260805-091		S1-20260805-091	g1tlr3_al_v110_standard	dc00bf92f6e367106a415f26bd2a4d41ddca391251dd474d7b19fd697e016332	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	e940c439bd62de0b78fe5f5dfc75d6525d0be41591e2d03d28f4d81cac18232d	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	dab77898601a69743a28cdd038680b4d0253b2e37ea4d6fcc30d878fc149fcde	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0407de2b153eb56cd5122c35d192269b5a07ac607746375d449286a6a04c2420	runs/S1-20260805-091/result.json	7e31a15ee581e2569fb083a2c41bfad1f39252cc8b8d516e78795d57064f4b11	runs/S1-20260805-091/OUT.s1_al_v110_ksdft_next_kmesh/running_scf.log	ed73ccbf8b96dbd0536f88bd8bdc2c4dbb26629d8f28201cfc45fab54d3a29ad	3	1	17	chg.cube	pot.cube
16	P2	S1-20260807-016	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-016	mg	0.90	standard	0.00734986	24x24x16	dense_standard_field_replay	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260805-106		S1-20260805-106	g1tlr3_mg_v090_standard	4a1f80a5fa38cc4e2e3072a75d367b74469af666ae5bbdca2a5310c2164a68ed	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	821516f670a61d5b767f388fa1341510ff306a9bd2a1c652f5e2e8d3e571ee65	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
17	P2	S1-20260807-017	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-017	mg	1.00	standard	0.00734986	24x24x16	dense_standard_field_replay	S1-20260805-109	runs/S1-20260805-109	ab24c683ac59ac8106f06b4a2b6f51b2941adc9f	S1-20260805-109		S1-20260805-109	g1tlr3_mg_v100_standard	d0a3391f6ee6f3046f1c5cfce44946523d857b0f46fa45948a96f30784e867dd	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	4c5f99787d96cbc6221f28d22f93734264a590a9962f345f13bf0ea01b7a974b	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	67c0fcb50d190d1839dfe8bf9d1fc988d5d2b9944e79a3b90fac20d0f99976f9	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c0e159319038c98333a6fb1506a9e96d6abfbfcd3d6c907ac6ac5d7c5d71e926	runs/S1-20260805-109/result.json	eb8e43efe414199a7778ffe6ddbf6f7d47a072e897b6f364602af38e37f74f03	runs/S1-20260805-109/OUT.s1_mg_v100_ksdft_next_kmesh/running_scf.log	8991796201f6fe0a626f2bf6f5972c27a2e08af2ed49b1a123708724e3b80328	4	2	17	chg.cube	pot.cube
18	P2	S1-20260807-018	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-018	mg	1.10	standard	0.00734986	24x24x16	dense_standard_field_replay	S1-20260805-112	runs/S1-20260805-112	5599eb5f90192ed23894ae27358373e9998646a1	S1-20260805-112		S1-20260805-112	g1tlr3_mg_v110_standard	1b03f19a3aaf31496448d0e305be06eeed752b27eb0f4d0db21c1e0f7d768dfc	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	a1b44e72320efa7ddee4fa0179465142607fbbfc17619bba872ddcd6f643ed60	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a59b1c3de74e596e77f2087af09a457d1ebcc9c65c6ec376bbed727205e554b0	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	f36a76e516a87c1ef57201b2b4848447ea6ed5ca0e6eaa1694df2c1b65ead816	runs/S1-20260805-112/result.json	e060864d7a488bb26ac48aa645aff9ad2b93ca56831f9e5a5c9ebccdc23b8ce9	runs/S1-20260805-112/OUT.s1_mg_v110_ksdft_next_kmesh/running_scf.log	df4791d2bef87ac930e8fb18b5cbf328968c5d66cd343bb6a53aa9483f600907	4	2	17	chg.cube	pot.cube
19	P2	S1-20260807-019	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-019	al	0.90	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-085	runs/S1-20260805-085	3672eb5539eaa4da10afce261c414c39ca349539	S1-20260805-085		S1-20260805-085	g1tlr3_al_v090_half	0dc1d3add511ee1e769338319cf8a9f8928d088e79c0db25a71229a23a798c93	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	6db0646bda8b65265d3906e3fdc914a23efd3e5e0b17df3389ca86293b38e034	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	65319dc1eef443fb960dd678ec939df21114fb8353b7229f2c463e8736233a6d	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	a21951456515c133d140be36e1d7708fdf49968428ecf2c149d8a425576fd577	runs/S1-20260805-085/result.json	e1039701251daeb553d979827bfba724109206ff6d573ae11fa3b34294bd08f7	runs/S1-20260805-085/OUT.s1_al_v090_ksdft_next_kmesh/running_scf.log	e6f970816dbaf201e7f1cba97b044f306c097e3a5581a9b7512ac9a03532279b	3	1	17	chg.cube	pot.cube
20	P2	S1-20260807-020	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-020	al	0.94	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-086	runs/S1-20260805-086	70c652a919a00a3223b55394d4f2c9f79a64ed03	S1-20260805-086		S1-20260805-086	g1tlr3_al_v094_half	1d34c29bd894fd66c4ca40e1b81c45a4b7e15f8bab9dd618112ba0dc60980566	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	7731234232102d19282587f69e62c878391bbbb90d19510d383211de901c684d	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	efe76c914f330b96f9b84caaf0297e64456e9eb6a5ba0963211e79511e3d8180	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	bf254973de975fbd981eb31993756815d8e909a2b4d1499cb0f647edcd58d451	runs/S1-20260805-086/result.json	27cface4e4e4d0e6f96fa73bbe2210a32a8ee58613f1907481ee8e0771a7dd99	runs/S1-20260805-086/OUT.s1_al_v094_ksdft_next_kmesh/running_scf.log	ff17f64320073d00ffb54d10303987a51c849718b522c7e400d181a62e9a6f12	3	1	17	chg.cube	pot.cube
21	P2	S1-20260807-021	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-021	al	0.97	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-087	runs/S1-20260805-087	dd78df2c0d0449556c2c4c289907b2880bf71412	S1-20260805-087		S1-20260805-087	g1tlr3_al_v097_half	ba2529ace5c6addfca81198b342ed5daa71adc035ca5b03d15059628d9cc56d5	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	7d1401f2f5804d52999da4a696bbca202124763bfa2eab5163a283a5d92c5918	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	132a579eff95d1d2307e959048d56dc958924c35b36ecbca520b0e6309b81856	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	98f326032537f31776d2c7f57658574258a2d4f864ba2b6a2160e465cd944ffd	runs/S1-20260805-087/result.json	d62dd597758c2c2583439e466a93efabbcbdc96880e7380974ac7bc58aee98e0	runs/S1-20260805-087/OUT.s1_al_v097_ksdft_next_kmesh/running_scf.log	6b3f6b415dbec2b7a81b1871b31168679be6c9334a3675bdb3f4c267f1e8159b	3	1	17	chg.cube	pot.cube
22	P2	S1-20260807-022	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-022	al	1.00	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-088	runs/S1-20260805-088	2dec5d9b4b54769666814d4090b0252ec29afd77	S1-20260805-088		S1-20260805-088	g1tlr3_al_v100_half	c9e2bd6d33290aab53f54d9bca9e6fb54a456fed1cdff97271b249385aa70c38	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	906788969841f98aaa4ca9001eb1acb84c45eff726a487eb7bd39b5def5e140b	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	3867a0c98b25ced4c7c3c0cc806e4c2bc287f13dcf4e7b077320d43f8f02aa69	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4d7744543f06b77b136c50026beb82e0fea2ab21e544582fbb5f959543df659e	runs/S1-20260805-088/result.json	62d967f35205f79578a7cafb52786fe6a6cd82c61dc929be07589d35862e409b	runs/S1-20260805-088/OUT.s1_al_v100_ksdft_next_kmesh/running_scf.log	7f3846a7184b6b9ec35a074d76d968d62843ff9f7958a38739aca02b17f34369	3	1	17	chg.cube	pot.cube
23	P2	S1-20260807-023	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-023	al	1.03	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-089	runs/S1-20260805-089	a493de4d48c932109ad5cb386fde26d82007e09a	S1-20260805-089		S1-20260805-089	g1tlr3_al_v103_half	33b5d9f3d883badea8f3353f62d438e172a982b9faf47a6e3ebd991bb6065ef9	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	43d12eb83bda0f39db78a030dad82a13570061967955c8fe3eac3ab69982952f	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	5411407c5dce67c7b95e99525beda57535a0c186951c4420cf476c97becda94a	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c2c7de7ef11473fc2ef4fce170973ab5c3e4bad017d554bf6ce02f519d813483	runs/S1-20260805-089/result.json	41c0a1b57559c0c57de57883fb5f4ea587c7645865347a2bf5fcdf40312fd05b	runs/S1-20260805-089/OUT.s1_al_v103_ksdft_next_kmesh/running_scf.log	087e7cf338f24dce63451e8962bd1d92be0b983fc01c24df54cb45885ee6a1b4	3	1	17	chg.cube	pot.cube
24	P2	S1-20260807-024	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-024	al	1.06	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-090	runs/S1-20260805-090	d24547cf2d756715f7d9659f843b50f761a4af58	S1-20260805-090		S1-20260805-090	g1tlr3_al_v106_half	9bfcfa1d3252fb7337049e90b079e551dfb6bc4b8822bd95bbfd4a4df89b6f64	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	802a62c612ac93b503b6a5e7209dd17b78830aff5c64cc60b8c91f1824c50d6a	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	6921bb70a5124fe527cd8fbc18de42b224b5316c9175c25ed10782a0769c6dee	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1d0d847307800656b38586e3e6fa03ea995d23b4a556c4376b99ec6b8d24fdc6	runs/S1-20260805-090/result.json	caafa402e4ba366278aaa38f5e85fe4e05b6d101e1ce19161a189c60277eef94	runs/S1-20260805-090/OUT.s1_al_v106_ksdft_next_kmesh/running_scf.log	6693d69c8f4471f70efbe0f28cf54cecd1d5eaae744d4c89ca28fa6b24b8f93b	3	1	17	chg.cube	pot.cube
25	P2	S1-20260807-025	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-025	al	1.10	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-091	runs/S1-20260805-091	21869431c5260bb6befb95ac30d03e457944602b	S1-20260805-091		S1-20260805-091	g1tlr3_al_v110_half	c2e4410dc574dd5b24180d8fba78266844bf3e7be38bce4d63ba1fa71809e854	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	2bc62bf93a53995310671d4fce8462aa5f4d71d0e14dd445d2f3de2ac4185c87	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	dab77898601a69743a28cdd038680b4d0253b2e37ea4d6fcc30d878fc149fcde	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0407de2b153eb56cd5122c35d192269b5a07ac607746375d449286a6a04c2420	runs/S1-20260805-091/result.json	7e31a15ee581e2569fb083a2c41bfad1f39252cc8b8d516e78795d57064f4b11	runs/S1-20260805-091/OUT.s1_al_v110_ksdft_next_kmesh/running_scf.log	ed73ccbf8b96dbd0536f88bd8bdc2c4dbb26629d8f28201cfc45fab54d3a29ad	3	1	17	chg.cube	pot.cube
26	P2	S1-20260807-026	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-026	mg	0.90	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260805-106		S1-20260805-106	g1tlr3_mg_v090_half	7ba00a96b653c179a0bb31dda44548ee76759482097b6d89ced5185ca4504495	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	7d06a177e293203b283d2e54b25a037685c6736290d2636959bbe1312852490c	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
27	P2	S1-20260807-027	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-027	mg	0.94	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-107	runs/S1-20260805-107	78ac5a5e781dfbf9454c1c09416bed750e1faf87	S1-20260805-107		S1-20260805-107	g1tlr3_mg_v094_half	838800a5e8763b2b4c1d1b0b09b70c136dec8e0264a189106bfc5b3524aa0361	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	2cd0dd4d6974abec18c04221da4eb94729bed8eead9311d0a2edd9ee8375b569	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a86b3cf74b28d6c155815be6e3d6353cc0fb26ac3ecd41bf419ba023ad0779f2	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8794b6b0c222e311a06f8c88e77edc093466bcd3c7c83b2ffb4dc005629e704a	runs/S1-20260805-107/result.json	4f94d4a47d133ef2a15538f98ce0487129fb809ba0a534dc8f228e161ed7ba41	runs/S1-20260805-107/OUT.s1_mg_v094_ksdft_next_kmesh/running_scf.log	dbcef60d8b75130c19eaa848efec29605fe74514d690bf1bdb62daafd8099c34	4	2	17	chg.cube	pot.cube
28	P2	S1-20260807-028	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-028	mg	0.97	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-108	runs/S1-20260805-108	58d9ba634e95f7838f6457366e2b8419938e2182	S1-20260805-108		S1-20260805-108	g1tlr3_mg_v097_half	a2082ba4f0948435456b277f924af62749698683707427e1440a481af2ebbab0	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aac252ecc898879a7f57912d67738e4c21a067a81f057262131c7fc1a321772e	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	85a616a3a31f8aea60686917e523488bd4dcc6084e45b528c61af7ffa0b7ff18	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	28d34d5fb6e7991496c5193982c91b6c56a37a566ab4ea5b21de2d53f40bcd34	runs/S1-20260805-108/result.json	94b4796cbae448724458113439b1f1816edbd8ebb6439673f1cebff912c1a44c	runs/S1-20260805-108/OUT.s1_mg_v097_ksdft_next_kmesh/running_scf.log	01ce6cedeb92aba0cbdbae68493b1231be7a33e4e86d371409995d0e5554be8c	4	2	17	chg.cube	pot.cube
29	P2	S1-20260807-029	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-029	mg	1.00	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-109	runs/S1-20260805-109	ab24c683ac59ac8106f06b4a2b6f51b2941adc9f	S1-20260805-109		S1-20260805-109	g1tlr3_mg_v100_half	696e45657cdf15aad7083e48189e69711e5fcbdef75c92e73ade1eef7ee1de46	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	7ca5b29ca1adb0d33c4cf14de28e4a0669354edb7b019120a652a833f72cd5f8	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	67c0fcb50d190d1839dfe8bf9d1fc988d5d2b9944e79a3b90fac20d0f99976f9	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c0e159319038c98333a6fb1506a9e96d6abfbfcd3d6c907ac6ac5d7c5d71e926	runs/S1-20260805-109/result.json	eb8e43efe414199a7778ffe6ddbf6f7d47a072e897b6f364602af38e37f74f03	runs/S1-20260805-109/OUT.s1_mg_v100_ksdft_next_kmesh/running_scf.log	8991796201f6fe0a626f2bf6f5972c27a2e08af2ed49b1a123708724e3b80328	4	2	17	chg.cube	pot.cube
