1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/4004 Cartesian=0.0000000 0.0000000 0.0000000 (531 plane wave)
 1 -3.677893250270695 0.0002500000000000206
 2 22.70215985758625 0.000000000000000
 3 22.70215986792100 0.000000000000000
 4 22.70215987669061 0.000000000000000
 5 22.72945115593257 0.000000000000000
 6 22.72945116375671 0.000000000000000
 7 22.72945116822042 0.000000000000000
 8 24.23479933181854 0.000000000000000
 9 29.28825673175671 0.000000000000000
 10 31.24676911550931 0.000000000000000
 11 31.24676912546572 0.000000000000000
 12 32.92369209569394 0.000000000000000

 spin=1 k-point=2/4004 Cartesian=-0.01234567901234529 0.01234567901234529 0.01234567901234529 (507 plane wave)
 1 -3.609685872191655 0.0005000000000000411
 2 20.50140728608393 0.000000000000000
 3 21.87441213954063 0.000000000000000
 4 21.87441214861014 0.000000000000000
 5 23.38991352640576 0.000000000000000
 6 23.68433793552808 0.000000000000000
 7 23.68433794301576 0.000000000000000
 8 25.63879747256198 0.000000000000000
 9 29.43707867090915 0.000000000000000
 10 30.16363838507212 0.000000000000000
 11 30.16363839391400 0.000000000000000
 12 32.80745880922566 0.000000000000000

 spin=1 k-point=3/4004 Cartesian=-0.02469135802469027 0.02469135802469027 0.02469135802469027 (495 plane wave)
 1 -3.405098521141608 0.0005000000000000411
 2 18.14321292429302 0.000000000000000
 3 21.16488588692157 0.000000000000000
 4 21.16488589693468 0.000000000000000
 5 23.22848899311631 0.000000000000000
 6 24.76177494140934 0.000000000000000
 7 24.76177494809768 0.000000000000000
 8 27.65338226757687 0.000000000000000
 9 28.68080459683655 0.000000000000000
 10 28.68080460668602 0.000000000000000
 11 29.59812570153987 0.000000000000000
 12 33.06759007066326 0.000000000000000

 spin=1 k-point=4/4004 Cartesian=-0.03703703703703876 0.03703703703703876 0.03703703703703876 (489 plane wave)
 1 -3.064162925164357 0.0005000000000000411
 2 15.84900366893864 0.000000000000000
 3 20.58837025801496 0.000000000000000
 4 20.58837026926865 0.000000000000000
 5 22.97830818680817 0.000000000000000
 6 25.80623707696784 0.000000000000000
 7 25.80623708133919 0.000000000000000
 8 27.44855644642313 0.000000000000000
 9 27.44855645488954 0.000000000000000
 10 28.59146877133503 0.000000000000000
 11 29.93778831317938 0.000000000000000
 12 34.59264985630657 0.000000000000000

 spin=1 k-point=5/4004 Cartesian=-0.04938271604938373 0.04938271604938373 0.04938271604938373 (489 plane wave)
 1 -2.586944413491628 0.0005000000000000411
 2 13.65685961158463 0.000000000000000
 3 20.14487450400604 0.000000000000000
 4 20.14487451689331 0.000000000000000
 5 22.74367751111761 0.000000000000000
 6 25.57482785526038 0.000000000000000
 7 25.57482786806070 0.000000000000000
 8 27.75253171334103 0.000000000000000
 9 27.75253171949685 0.000000000000000
 10 27.92076680209382 0.000000000000000
 11 31.29201990453643 0.000000000000000
 12 37.10513902378977 0.000000000000000

 spin=1 k-point=6/4004 Cartesian=-0.06172839506172872 0.06172839506172872 0.06172839506172872 (483 plane wave)
 1 -1.973527931039853 0.0005000000000000411
 2 11.58155409939908 0.000000000000000
 3 19.83330253623200 0.000000000000000
 4 19.83330255140385 0.000000000000000
 5 22.57181708317934 0.000000000000000
 6 24.51219722980385 0.000000000000000
 7 24.51219724608786 0.000000000000000
 8 27.01084255428888 0.000000000000000
 9 29.15852534409427 0.000000000000000
 10 29.15852535068096 0.000000000000000
 11 32.79149580964015 0.000000000000000
 12 40.11278475528862 0.000000000000000

 spin=1 k-point=7/4004 Cartesian=-0.07407407407407370 0.07407407407407370 0.07407407407407370 (483 plane wave)
 1 -1.224050565396951 0.0005000000000000411
 2 9.630441742752549 1.384832722904448e-11
 3 19.65096029193309 0.000000000000000
 4 19.65096031040800 0.000000000000000
 5 22.48703870832774 0.000000000000000
 6 23.49996356728072 0.000000000000000
 7 23.49996358710056 0.000000000000000
 8 26.11910375801249 0.000000000000000
 9 30.79028859566310 0.000000000000000
 10 30.79028860216190 0.000000000000000
 11 34.38683440527620 0.000000000000000
 12 43.39760521312999 0.000000000000000

 spin=1 k-point=8/4004 Cartesian=-0.08641975308641868 0.08641975308641868 0.08641975308641868 (486 plane wave)
 1 -0.3386804014150686 0.0005000000000000411
 2 7.807662601090481 0.0003477374810670634
 3 19.59180631870365 0.000000000000000
 4 19.59180634222951 0.000000000000000
 5 22.50010522808170 0.000000000000000
 6 22.61738213868987 0.000000000000000
 7 22.61738216365652 0.000000000000000
 8 25.30985897209073 0.000000000000000
 9 32.57444163674531 0.000000000000000
 10 32.57444164314621 0.000000000000000
 11 36.08152198144615 0.000000000000000
 12 46.19561755324396 0.000000000000000

 spin=1 k-point=9/4004 Cartesian=-0.09876543209876716 0.09876543209876716 0.09876543209876716 (477 plane wave)
 1 0.6823284445744706 0.0005000000000000411
 2 6.115802404351458 0.0004999999901677614
 3 19.64093918937628 0.000000000000000
 4 19.64093922107593 0.000000000000000
 5 21.89211260640695 0.000000000000000
 6 21.89211263961549 0.000000000000000
 7 22.60944832347063 0.000000000000000
 8 24.61700433498994 0.000000000000000
 9 34.49417615485101 0.000000000000000
 10 34.49417616138149 0.000000000000000
 11 37.84549984587309 0.000000000000000
 12 43.68889306979040 0.000000000000000

 spin=1 k-point=10/4004 Cartesian=-0.1111111111111121 0.1111111111111121 0.1111111111111121 (470 plane wave)
 1 1.838569020548095 0.0005000000000000411
 2 4.556591446700331 0.0005000000000000395
 3 19.75631465424030 0.000000000000000
 4 19.75631469862315 0.000000000000000
 5 21.37010494556572 0.000000000000000
 6 21.37010499148425 0.000000000000000
 7 22.78623481753264 0.000000000000000
 8 24.08514756105529 0.000000000000000
 9 36.52356458671712 0.000000000000000
 10 36.52356459329750 0.000000000000000
 11 39.54400671872650 0.000000000000000
 12 41.26167353482656 0.000000000000000

 spin=1 k-point=11/4004 Cartesian=-0.1234567901234571 0.1234567901234571 0.1234567901234571 (476 plane wave)
 1 3.096901151856668 0.0002500000000000206
 2 3.163852062671764 0.0002500000000000206
 3 19.82798599460217 0.000000000000000
 4 19.82798604836344 0.000000000000000
 5 21.16275308444630 0.000000000000000
 6 21.16275313973809 0.000000000000000
 7 22.90109432770755 0.000000000000000
 8 23.85116751989956 0.000000000000000
 9 38.17547718112209 0.000000000000000
 10 38.17547719062546 0.000000000000000
 11 39.47553452871309 0.000000000000000
 12 39.47553453237323 0.000000000000000

 spin=1 k-point=12/4004 Cartesian=0.01234567901234529 -0.01234567901234529 0.01234567901234529 (507 plane wave)
 1 -3.609685872188307 0.0005000000000000411
 2 20.50140728868969 0.000000000000000
 3 21.87441213724783 0.000000000000000
 4 21.87441214616296 0.000000000000000
 5 23.38991353806295 0.000000000000000
 6 23.68433792954654 0.000000000000000
 7 23.68433793762855 0.000000000000000
 8 25.63879747171286 0.000000000000000
 9 29.43707867412478 0.000000000000000
 10 30.16363839110988 0.000000000000000
 11 30.16363839563531 0.000000000000000
 12 32.80745879207384 0.000000000000000

 spin=1 k-point=13/4004 Cartesian=0.000000000000000 0.000000000000000 0.02469135802469058 (503 plane wave)
 1 -3.586953842307345 0.0005000000000000411
 2 20.99208440807966 0.000000000000000
 3 20.99208441188693 0.000000000000000
 4 21.59220691432512 0.000000000000000
 5 22.36144669876185 0.000000000000000
 6 24.61511804253663 0.000000000000000
 7 24.61511804799624 0.000000000000000
 8 25.55520881191124 0.000000000000000
 9 28.57128313233815 0.000000000000000
 10 30.06562230406172 0.000000000000000
 11 31.33824855944403 0.000000000000000
 12 33.02167449173937 0.000000000000000

 spin=1 k-point=14/4004 Cartesian=-0.01234567901234498 0.01234567901234498 0.03703703703703556 (502 plane wave)
 1 -3.427838393785919 0.0005000000000000411
 2 18.94622329753928 0.000000000000000
 3 20.24096504291583 0.000000000000000
 4 21.34463210447992 0.000000000000000
 5 22.70458684256628 0.000000000000000
 6 24.73545734585524 0.000000000000000
 7 25.66355868091351 0.000000000000000
 8 27.12382246313835 0.000000000000000
 9 27.46287079328802 0.000000000000000
 10 30.34987173740847 0.000000000000000
 11 30.35813496117363 0.000000000000000
 12 33.06892009819705 0.000000000000000

 spin=1 k-point=15/4004 Cartesian=-0.02469135802469346 0.02469135802469346 0.04938271604938405 (495 plane wave)
 1 -3.132363961286581 0.0005000000000000411
 2 16.64821064360722 0.000000000000000
 3 19.62354321631140 0.000000000000000
 4 20.86022159935189 0.000000000000000
 5 23.50536930149788 0.000000000000000
 6 24.67019182112351 0.000000000000000
 7 25.81942764323808 0.000000000000000
 8 26.76697430689821 0.000000000000000
 9 29.03168826267333 0.000000000000000
 10 29.28088944014470 0.000000000000000
 11 30.21869397711901 0.000000000000000
 12 34.05192489791011 0.000000000000000

 spin=1 k-point=16/4004 Cartesian=-0.03703703703703844 0.03703703703703844 0.06172839506172902 (489 plane wave)
 1 -2.700586841088266 0.0005000000000000411
 2 14.42757256947695 0.000000000000000
 3 19.14070406460599 0.000000000000000
 4 20.42740117653748 0.000000000000000
 5 23.56762945296388 0.000000000000000
 6 24.55011638113708 0.000000000000000
 7 25.54619456473701 0.000000000000000
 8 27.11948898721885 0.000000000000000
 9 28.67185072315172 0.000000000000000
 10 29.15137030438570 0.000000000000000
 11 31.23402124553010 0.000000000000000
 12 36.26707997284502 0.000000000000000

 spin=1 k-point=17/4004 Cartesian=-0.04938271604938343 0.04938271604938343 0.07407407407407401 (485 plane wave)
 1 -2.132593164184150 0.0005000000000000411
 2 12.31569744537661 0.000000000000000
 3 18.79264848945988 0.000000000000000
 4 20.09966301452759 0.000000000000000
 5 22.86607464457030 0.000000000000000
 6 23.97601520655770 0.000000000000000
 7 26.11827655707411 0.000000000000000
 8 26.69780584480272 0.000000000000000
 9 28.37025013022839 0.000000000000000
 10 29.92378775140232 0.000000000000000
 11 32.77865766958718 0.000000000000000
 12 39.13011617896695 0.000000000000000

 spin=1 k-point=18/4004 Cartesian=-0.06172839506172841 0.06172839506172841 0.08641975308641899 (483 plane wave)
 1 -1.428499608411124 0.0005000000000000411
 2 10.32438016348819 1.341715144321232e-14
 3 18.57911951994187 0.000000000000000
 4 19.88313675513258 0.000000000000000
 5 21.91656314004608 0.000000000000000
 6 23.77260542982644 0.000000000000000
 7 25.06211661880909 0.000000000000000
 8 26.91570544754001 0.000000000000000
 9 28.76920680904948 0.000000000000000
 10 31.49783642078171 0.000000000000000
 11 34.38167549821586 0.000000000000000
 12 42.33052125597411 0.000000000000000

 spin=1 k-point=19/4004 Cartesian=-0.07407407407407339 0.07407407407407339 0.09876543209876397 (486 plane wave)
 1 -0.5884709283134105 0.0005000000000000411
 2 8.459489838339037 1.680027424812982e-06
 3 18.49937345684908 0.000000000000000
 4 19.75793546317780 0.000000000000000
 5 21.05549083694306 0.000000000000000
 6 23.72996312786764 0.000000000000000
 7 24.11439578355491 0.000000000000000
 8 26.18659706174519 0.000000000000000
 9 30.35109985715899 0.000000000000000
 10 33.23278492106801 0.000000000000000
 11 36.07114929846794 0.000000000000000
 12 45.59343564902710 0.000000000000000

 spin=1 k-point=20/4004 Cartesian=-0.08641975308642187 0.08641975308642187 0.1111111111111125 (480 plane wave)
 1 0.3872716061279983 0.0005000000000000411
 2 6.724388567599287 0.0004999956777762198
 3 18.55192702480976 0.000000000000000
 4 19.60994568722617 0.000000000000000
 5 20.45899518412289 0.000000000000000
 6 23.29720167572772 0.000000000000000
 7 23.81022307726343 0.000000000000000
 8 25.45810155210303 0.000000000000000
 9 32.17859431462095 0.000000000000000
 10 35.10339873936539 0.000000000000000
 11 37.83672443042579 0.000000000000000
 12 43.38491714692080 0.000000000000000

 spin=1 k-point=21/4004 Cartesian=-0.09876543209876686 0.09876543209876686 0.1234567901234574 (478 plane wave)
 1 1.498379285238689 0.0005000000000000411
 2 5.121183623089943 0.0004999999999995700
 3 18.73385238735137 0.000000000000000
 4 19.21398480427115 0.000000000000000
 5 20.36699305937369 0.000000000000000
 6 22.61910696946121 0.000000000000000
 7 23.99332568589612 0.000000000000000
 8 24.84420180073872 0.000000000000000
 9 34.14985041171639 0.000000000000000
 10 37.07068375929857 0.000000000000000
 11 39.57071409876563 0.000000000000000
 12 40.93786570864440 0.000000000000000

 spin=1 k-point=22/4004 Cartesian=-0.1111111111111118 0.1111111111111118 0.1358024691358024 (472 plane wave)
 1 2.743774436559135 0.0005000000000000411
 2 3.651922621540694 0.0005000000000000411
 3 18.73894182682321 0.000000000000000
 4 19.03897193126975 0.000000000000000
 5 20.61489756539639 0.000000000000000
 6 22.08836743259824 0.000000000000000
 7 24.08962943044095 0.000000000000000
 8 24.55419987045672 0.000000000000000
 9 36.18905531999227 0.000000000000000
 10 38.09801433669770 0.000000000000000
 11 39.68788826028418 0.000000000000000
 12 39.91629674168075 0.000000000000000

 spin=1 k-point=23/4004 Cartesian=-0.1234567901234568 0.1234567901234568 0.09876543209876748 (475 plane wave)
 1 2.314025243740639 0.0005000000000000411
 2 4.126416231454092 0.0005000000000000411
 3 18.34610737540748 0.000000000000000
 4 19.45243651045870 0.000000000000000
 5 21.04085914994276 0.000000000000000
 6 21.72055589018875 0.000000000000000
 7 23.79423076342797 0.000000000000000
 8 24.90086053254614 0.000000000000000
 9 36.10415213974467 0.000000000000000
 10 37.18987363766637 0.000000000000000
 11 39.15431772937531 0.000000000000000
 12 41.08859052238428 0.000000000000000

 spin=1 k-point=24/4004 Cartesian=-0.1111111111111118 0.1111111111111118 0.08641975308642250 (476 plane wave)
 1 1.113042779463668 0.0005000000000000411
 2 5.640681657540308 0.0004999999999150779
 3 18.07157861373764 0.000000000000000
 4 19.93300933257833 0.000000000000000
 5 21.55682290126730 0.000000000000000
 6 21.60181711077677 0.000000000000000
 7 23.53641848976036 0.000000000000000
 8 25.46094142659827 0.000000000000000
 9 34.01879696397554 0.000000000000000
