1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/2404 Cartesian=0.0000000 0.0000000 0.0000000 (1303 plane wave)
 1 -3.627031285819923 0.0004166666666666862
 2 1.720187283853637 0.0004166666615590053
 3 2.225243366298737 0.0004166658693072101
 4 15.29398552891550 0.000000000000000
 5 15.29398554301683 0.000000000000000
 6 15.72869618285148 0.000000000000000
 7 15.72869619800782 0.000000000000000
 8 16.59733144873410 0.000000000000000
 9 17.57515358726478 0.000000000000000
 10 18.55700349769461 0.000000000000000
 11 19.09817663020712 0.000000000000000
 12 20.85498288029222 0.000000000000000

 spin=1 k-point=2/2404 Cartesian=0.01573821877063908 0.009086464843793695 0.000000000000000 (1301 plane wave)
 1 -3.577841485036763 0.0008333333333333723
 2 1.769605077195806 0.0008333333165888584
 3 2.272835626842860 0.0008333307666383936
 4 13.98271843098238 0.000000000000000
 5 14.54609558403421 0.000000000000000
 6 15.43953812290839 0.000000000000000
 7 16.57550418844789 0.000000000000000
 8 17.49064503466886 0.000000000000000
 9 18.26072056412732 0.000000000000000
 10 18.59106218905286 0.000000000000000
 11 19.00608036263226 0.000000000000000
 12 19.45328866227557 0.000000000000000

 spin=1 k-point=3/2404 Cartesian=0.03147643754127776 0.01817292968758716 0.000000000000000 (1303 plane wave)
 1 -3.430286653604508 0.0008333333333333723
 2 1.917838589273148 0.0008333332596036434
 3 2.415359230099328 0.0008333226589614264
 4 12.26680990682442 0.000000000000000
 5 13.71507189693802 0.000000000000000
 6 14.75754070950721 0.000000000000000
 7 17.67292291557186 0.000000000000000
 8 17.67937070147894 0.000000000000000
 9 17.70315546623138 0.000000000000000
 10 18.61740911309654 0.000000000000000
 11 18.78016963027490 0.000000000000000
 12 19.03732014054876 0.000000000000000

 spin=1 k-point=4/2404 Cartesian=0.04721465631192092 0.02725939453138321 0.000000000000000 (1307 plane wave)
 1 -3.184412794763417 0.0008333333333333723
 2 2.164822352934118 0.0008333324618093923
 3 2.651899370605316 0.0008332196832677442
 4 10.59416678157262 0.000000000000000
 5 12.97536848108146 0.000000000000000
 6 14.04778297917616 0.000000000000000
 7 15.99468484699292 0.000000000000000
 8 16.33077515318606 0.000000000000000
 9 18.43156707340103 0.000000000000000
 10 18.78575739166266 0.000000000000000
 11 18.91835680309521 0.000000000000000
 12 18.93892828895966 0.000000000000000

 spin=1 k-point=5/2404 Cartesian=0.06295287508255960 0.03634585937517668 0.000000000000000 (1295 plane wave)
 1 -2.840303767082903 0.0008333333333333723
 2 2.510424519833124 0.0008333057150354757
 3 2.980170607697693 0.0008303153457253297
 4 9.004497029333768 0.000000000000000
 5 12.33277808955954 0.000000000000000
 6 13.33306357145118 0.000000000000000
 7 14.38632138898329 0.000000000000000
 8 14.96743381267411 0.000000000000000
 9 17.78923345137719 0.000000000000000
 10 18.15071184936604 0.000000000000000
 11 18.72588581843364 0.000000000000000
 12 18.84618494061858 0.000000000000000

 spin=1 k-point=6/2404 Cartesian=0.07869109385319829 0.04543232421897014 0.000000000000000 (1294 plane wave)
 1 -2.398095482884615 0.0008333333333333723
 2 2.954395210328427 0.0008309991561765140
 3 3.393738172416686 0.0006790040600050212
 4 7.514046186614689 0.000000000000000
 5 11.78850088324940 0.000000000000000
 6 12.51307540312643 0.000000000000000
 7 12.86691662698942 0.000000000000000
 8 13.84135143529549 0.000000000000000
 9 17.24498680520120 0.000000000000000
 10 17.61064836782737 0.000000000000000
 11 18.19371190413586 0.000000000000000
 12 18.67006659468097 0.000000000000000

 spin=1 k-point=7/2404 Cartesian=0.09442931262383697 0.05451878906276361 0.000000000000000 (1294 plane wave)
 1 -1.858002472837597 0.0008333333333333723
 2 3.496235242502213 0.0005101663526770739
 3 3.865763275109681 3.144547930447538e-05
 4 6.152996671106974 3.810065807337975e-15
 5 11.34294816364272 0.000000000000000
 6 11.44223968587331 0.000000000000000
 7 11.47383051637545 0.000000000000000
 8 13.09858883878100 0.000000000000000
 9 16.79958910176503 0.000000000000000
 10 17.16763423534918 0.000000000000000
 11 17.74729334322857 0.000000000000000
 12 18.46305973822037 0.000000000000000

 spin=1 k-point=8/2404 Cartesian=0.1101675313944757 0.06360525390655708 0.000000000000000 (1298 plane wave)
 1 -1.220371791121084 0.0008333333333333723
 2 4.134806373555574 2.211412213296695e-06
 3 4.139945189056195 2.100921561187623e-06
 4 5.178150287184863 6.525856691766554e-11
 5 10.11569989909315 0.000000000000000
 6 10.32826539842166 0.000000000000000
 7 10.99630144239394 0.000000000000000
 8 12.64087822211756 0.000000000000000
 9 16.45312392182914 0.000000000000000
 10 16.82256158610319 0.000000000000000
 11 17.39881421664994 0.000000000000000
 12 18.26976386742039 0.000000000000000

 spin=1 k-point=9/2404 Cartesian=0.1259057501651188 0.07269171875035313 0.000000000000000 (1296 plane wave)
 1 -0.4858004502924947 0.0008333333333333723
 2 3.343665802979198 0.0007324351130774011
 3 4.866808687547813 1.468170588219594e-09
 4 5.459485892028109 3.915725665004728e-12
 5 8.891729670649816 0.000000000000000
 6 9.205324759440870 0.000000000000000
 7 10.74865041222939 0.000000000000000
 8 12.35007200093216 0.000000000000000
 9 16.20562790163950 0.000000000000000
 10 16.57586762126762 0.000000000000000
 11 17.14968410662494 0.000000000000000
 12 18.11729712822845 0.000000000000000

 spin=1 k-point=10/2404 Cartesian=0.1416439689357575 0.08177818359414660 0.000000000000000 (1290 plane wave)
 1 0.3445650332035540 0.0008333333333333614
 2 2.278664375543792 0.0008333306125866109
